"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 11:12:31 CST 2022","Fri Nov 25 11:12:31 CST 2022","147","","test_api_all","","","","GetRoomCurDevID服务","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:16 CST 2022","Fri Nov 25 11:10:17 CST 2022","165","","test_api_all","","","","新增client，新增成功","请求方法是 POST，请求url是 /api/developer/client,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:40 CST 2022","Fri Nov 25 11:10:40 CST 2022","215","","test_api_all","","","","批量删除会议，删除成功","请求方法是 DELETE，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认培训-新预约讨论316361","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:51 CST 2022","Fri Nov 25 11:10:51 CST 2022","155","","test_api_all","","","","昵称包含特殊字符，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:30 CST 2022","Fri Nov 25 11:10:30 CST 2022","133","","test_api_all","","","","部门管理员无法新增根企业下的会议室","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${depart_access_token}""}"
"passed","Fri Nov 25 11:12:25 CST 2022","Fri Nov 25 11:12:25 CST 2022","127","","test_api_all","","","","type为空，新增失败","请求方法是 POST，请求url是 /security/meeting/data,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:51 CST 2022","Fri Nov 25 11:10:51 CST 2022","211","","test_api_all","","","","添加32位昵称，添加成功","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:02 CST 2022","Fri Nov 25 11:11:02 CST 2022","152","","test_api_all","","","","导入已存在用户，导入失败","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认培训-历史培训316263","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:10:48 CST 2022","Fri Nov 25 11:10:48 CST 2022","0","","test_api_all","","","","2",""
"passed","Fri Nov 25 11:10:29 CST 2022","Fri Nov 25 11:10:29 CST 2022","163","","test_api_all","","","","启用管理员密码，长度小于6位，新增失败","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:34 CST 2022","Fri Nov 25 11:12:34 CST 2022","11","","test_api_all","","","","有父id新增部门","请求方法是 POST，请求url是 /companies/departments,请求头是 {""content-type"":""application/json"",""Key-Code"":""${Key-Code}""}"
"passed","Fri Nov 25 11:12:31 CST 2022","Fri Nov 25 11:12:31 CST 2022","170","","test_api_all","","","","GetRoomModeSettings2，新培训 317613 ","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:40 CST 2022","Fri Nov 25 11:10:40 CST 2022","159","","test_api_all","","","","查询过去时间，会议日程查询成功","请求方法是 GET，请求url是 /api/meetings/schedules?startTime=2021-11-01&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，新会控 316315 ","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:52 CST 2022","Fri Nov 25 11:10:52 CST 2022","133","","test_api_all","","","","密码大于32位","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:47 CST 2022","Fri Nov 25 11:10:47 CST 2022","0","","test_api_all","","","","终端序列号不存在，续费产品生效失败","请求方法是 POST，请求url是 /api/v1/terminal/product/effect,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:53 CST 2022","Fri Nov 25 11:10:53 CST 2022","147","","test_api_all","","","","手机号格式错误，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:09 CST 2022","Fri Nov 25 11:10:09 CST 2022","532","","test_api_all","","","","登录dal服务器，从log获取验证验证码接口所需的code","请求方法是 None，请求url是 None,请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","默认会控-培训316803","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:15 CST 2022","Fri Nov 25 11:10:16 CST 2022","438","","test_api_all","","","","部门名称包含特殊字符，修改失败","请求方法是 PUT，请求url是 /api/customer/departments/${editdepartment1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:34 CST 2022","Fri Nov 25 11:10:34 CST 2022","201","","test_api_all","","","","授权为参会人，授权成功","请求方法是 POST，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:02 CST 2022","Fri Nov 25 11:11:02 CST 2022","233","","test_api_all","","","","导入用户，导入成功","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:35 CST 2022","Fri Nov 25 11:10:35 CST 2022","153","","test_api_all","","","","用户为空，提示正确","请求方法是 PUT，请求url是 /api/meetings/335239/authorizations/batchSort,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:28 CST 2022","Fri Nov 25 11:12:28 CST 2022","1","","test_api_all","","","","测试1",""
"passed","Fri Nov 25 11:10:49 CST 2022","Fri Nov 25 11:10:49 CST 2022","230","","test_api_all","","","","邮箱类型用户，添加成功","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:04 CST 2022","Fri Nov 25 11:12:01 CST 2022","56666","","test_api_all","","","","导入2000条数据，导入成功","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:11:02 CST 2022","Fri Nov 25 11:11:02 CST 2022","0","","test_api_all","","","","预置数据：新增部门供导入用户使用","请求方法是 POST，请求url是 /api/customer/departments,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:42 CST 2022","162","","test_api_all","","","","获取在线会议室，查询成功","请求方法是 GET，请求url是 /api/meetings/onlines,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","4","","test_api_all","","","","GetRoomModeSettings2，默认讨论-讨论316565","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:10:13 CST 2022","Fri Nov 25 11:10:13 CST 2022","0","","test_api_all","","","","3",""
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，新培训 317147 ","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认讨论-自定义远程音频316569","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:15 CST 2022","Fri Nov 25 11:10:15 CST 2022","152","","test_api_all","","","","部门名称为空，修改失败","请求方法是 PUT，请求url是 /api/customer/departments/${editdepartment1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:51 CST 2022","Fri Nov 25 11:10:52 CST 2022","142","","test_api_all","","","","密码小于6位","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:13 CST 2022","Fri Nov 25 11:10:13 CST 2022","1","","test_api_all","","","","后台登录前-获取saltKey","请求方法是 POST，请求url是 /oprlogin.json,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"passed","Fri Nov 25 11:10:31 CST 2022","Fri Nov 25 11:10:31 CST 2022","150","","test_api_all","","","","普通员工无法新增会议室","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${meete_access_token}""}"
"passed","Fri Nov 25 11:10:20 CST 2022","Fri Nov 25 11:10:21 CST 2022","524","","test_api_all","","","","登录dal服务器，从log获取验证验证码接口所需的code","请求方法是 None，请求url是 None,请求头是 {}"
"passed","Fri Nov 25 11:10:19 CST 2022","Fri Nov 25 11:10:19 CST 2022","142","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:46 CST 2022","Fri Nov 25 11:10:46 CST 2022","138","","test_api_all","","","","获取终端信息","请求方法是 GET，请求url是 /api/v1/terminal/${terminalid}/details,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:55 CST 2022","Fri Nov 25 11:10:55 CST 2022","143","","test_api_all","","","","密码不符合长度，修改失败","请求方法是 PATCH，请求url是 /api/customer/users/password,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:34 CST 2022","Fri Nov 25 11:10:35 CST 2022","151","","test_api_all","","","","同角色排序","请求方法是 PUT，请求url是 /api/meetings/335239/authorizations/batchSort,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:42 CST 2022","0","","test_api_all","","","","2",""
"passed","Fri Nov 25 11:10:22 CST 2022","Fri Nov 25 11:10:22 CST 2022","239","","test_api_all","","","","验证坐标点","请求方法是 POST，请求url是 /open/image/verification,请求头是 {""content-type"":""application/json""}"
"passed","Fri Nov 25 11:10:18 CST 2022","Fri Nov 25 11:10:18 CST 2022","824","","test_api_all","","","","修改绑定邮箱","数据库连接信息：ssh_address 120.24.43.28，host 127.0.0.1"
"passed","Fri Nov 25 11:10:59 CST 2022","Fri Nov 25 11:10:59 CST 2022","151","","test_api_all","","","","修改无效身份，修改失败","请求方法是 PUT，请求url是 /api/customer/users/${userId0},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:21 CST 2022","Fri Nov 25 11:10:21 CST 2022","1","","test_api_all","","","","修改绑定手机号，获取验证图片","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613568887741&type=rebind,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:31 CST 2022","160","","test_api_all","","","","GetRoomModeSettings2，新讨论317615","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，新即时讨论1000000042","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认会控-历史讨论316255","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:10:21 CST 2022","Fri Nov 25 11:10:21 CST 2022","1","","test_api_all","","","","注册，获取验证图片","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613568887741&type=register,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"passed","Fri Nov 25 11:10:35 CST 2022","Fri Nov 25 11:10:36 CST 2022","212","","test_api_all","","","","授权为管理员","请求方法是 POST，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:55 CST 2022","Fri Nov 25 11:10:55 CST 2022","204","","test_api_all","","","","批量修改密码成功","请求方法是 PATCH，请求url是 /api/customer/users/password,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:04 CST 2022","Fri Nov 25 11:11:04 CST 2022","150","","test_api_all","","","","导入企业管理员，导入失败","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:16 CST 2022","Fri Nov 25 11:10:16 CST 2022","136","","test_api_all","","","","部门ID不属于本企业，修改失败","请求方法是 PUT，请求url是 /api/customer/departments/556043,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:36 CST 2022","Fri Nov 25 11:10:36 CST 2022","167","","test_api_all","","","","授权为参会人，取消授权成功","请求方法是 DELETE，请求url是 /api/meetings/335239/authorizations,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:38 CST 2022","Fri Nov 25 11:10:39 CST 2022","131","","test_api_all","","","","查询会议授权的参会人信息，查询成功","请求方法是 GET，请求url是 /api/meetings/948947/authorizations?id=335239&userRight=0&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:25 CST 2022","Fri Nov 25 11:12:25 CST 2022","138","","test_api_all","","","","jsonvalue为空，新增失败","请求方法是 POST，请求url是 /security/meeting/data,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:14 CST 2022","Fri Nov 25 11:10:14 CST 2022","150","","test_api_all","","","","部门名称合法，新增部门成功","请求方法是 POST，请求url是 /api/customer/departments,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:48 CST 2022","Fri Nov 25 11:10:48 CST 2022","199","","test_api_all","","","","发送重启命令，发送成功","请求方法是 POST，请求url是 /api/v1/terminal/command,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:11:00 CST 2022","Fri Nov 25 11:11:01 CST 2022","225","","test_api_all","","","","导出全部用户","请求方法是 POST，请求url是 /api/customer/users/excel,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:49 CST 2022","Fri Nov 25 11:10:50 CST 2022","181","","test_api_all","","","","海外手机号，添加成功","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:12:33 CST 2022","Fri Nov 25 11:12:33 CST 2022","0","","test_api_all","","","","room服务_会控,注册用户未授权获取会控地址","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","148","","test_api_all","","","","GetRoomModeSettings2，新自定义无 317619","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:28 CST 2022","Fri Nov 25 11:10:28 CST 2022","167","","test_api_all","","","","启用会议密码，长度超过32位，新增失败","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:45 CST 2022","Fri Nov 25 11:10:45 CST 2022","0","","test_api_all","","","","2",""
"skipped","Fri Nov 25 11:12:33 CST 2022","Fri Nov 25 11:12:33 CST 2022","0","","test_api_all","","","","room服务_会控,匿名用户参会人不能获取会控地址","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:39 CST 2022","Fri Nov 25 11:10:39 CST 2022","140","","test_api_all","","","","查询会议授权的参会人信息，查询成功","请求方法是 GET，请求url是 /api/meetings/948947/authorizations?id=335239&userRight=0&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:41 CST 2022","Fri Nov 25 11:10:41 CST 2022","190","","test_api_all","","","","修改录制配置为自定义时间录制","请求方法是 PUT，请求url是 /api/meeting/record/config,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:33 CST 2022","Fri Nov 25 11:12:34 CST 2022","146","","test_api_all","","","","record服务_切片时长120分钟，关闭录制时间设置120分钟","请求方法是 ICE，请求url是 ',请求头是 {}"
"skipped","Fri Nov 25 11:12:30 CST 2022","Fri Nov 25 11:12:30 CST 2022","0","","test_api_all","","","","GetRoomModeSettings2，默认讨论-自定义全316577","请求方法是 ICE，请求url是 ',请求头是 {}"
"passed","Fri Nov 25 11:10:39 CST 2022","Fri Nov 25 11:10:40 CST 2022","146","","test_api_all","","","","查询会议授权的不存在角色","请求方法是 GET，请求url是 /api/meetings/948947/authorizations?id=335239&userRight=1&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:40 CST 2022","Fri Nov 25 11:10:40 CST 2022","133","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:27 CST 2022","Fri Nov 25 11:10:27 CST 2022","226","","test_api_all","","","","新增会议，新增成功","请求方法是 POST，请求url是 /api/meetings,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:10:10 CST 2022","Fri Nov 25 11:10:10 CST 2022","214","","test_api_all","","","","验证坐标点，发送短信验证码","请求方法是 POST，请求url是 /open/image/verification,请求头是 {""content-type"":""application/json""}"
"passed","Fri Nov 25 11:10:51 CST 2022","Fri Nov 25 11:10:51 CST 2022","145","","test_api_all","","","","昵称大于32位，添加失败","请求方法是 POST，请求url是 /api/customer/user,请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:42 CST 2022","Fri Nov 25 11:10:42 CST 2022","0","","test_api_all","","","","3",""
"passed","Fri Nov 25 11:11:04 CST 2022","Fri Nov 25 11:11:04 CST 2022","150","","test_api_all","","","","导入空文件，导入失败","请求方法是 POST，请求url是 /api/customer/import,请求头是 {""Authorization"":""bearer ${access_token}""}"
"skipped","Fri Nov 25 11:10:01 CST 2022","Fri Nov 25 11:10:01 CST 2022","0","","test_api_all","","","","3",""
"passed","Fri Nov 25 11:10:07 CST 2022","Fri Nov 25 11:10:08 CST 2022","344","","test_api_all","","","","获取验证图片，获取id","请求方法是 GET，请求url是 /open/image/verification?data=%2B8613008887741&type=login,请求头是 {""content-type"":""application/x-www-form-urlencoded""}"
"passed","Fri Nov 25 11:10:31 CST 2022","Fri Nov 25 11:10:31 CST 2022","140","","test_api_all","","","","普通员工登录","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:48 CST 2022","Fri Nov 25 11:10:48 CST 2022","136","","test_api_all","","","","登录，获取token","请求方法是 POST，请求url是 /oauth2/token,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""Basic aDUtY2xpZW50OjczNzlkYjFhLWUxNzMtNGM4ZS04OTVkLTNiNGMzOTMzOWU1OA==""}"
"passed","Fri Nov 25 11:10:39 CST 2022","Fri Nov 25 11:10:39 CST 2022","146","","test_api_all","","","","查询会议授权的其他企业用户信息","请求方法是 GET，请求url是 /api/meetings/948947/authorizations?id=335239&userRight=0&page=1&size=10,请求头是 {""content-type"":""application/x-www-form-urlencoded"",""Authorization"":""bearer ${access_token}""}"
"passed","Fri Nov 25 11:12:27 CST 2022","Fri Nov 25 11:12:27 CST 2022","121","","test_api_all","","","","type为空，修改失败","请求方法是 PUT，请求url是 /security/meeting/data/${id1},请求头是 {""content-type"":""application/json"",""Authorization"":""bearer ${access_token}""}"
